,mse,r2,pearson,spearman,features,target,model_classpath,model_hparams,trained_on,evaluated_on,i,alpha,n_features,feat_names,feat_importance
533,0.06617596141732136,0.505225509387988,0.7775724099497643,0.7503930093348444,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.0787483620982284},except_socialiqa,socialiqa,88,0.0787483620982284,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.08788966562439418, 'hf_rouge1': 0.045796960631471845, 'meteor': 0.04400561461261427, 'intercept_': 0.36367286559594253}"
534,0.15490180547094734,-0.031022953622715566,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_cosmosqa,cosmosqa,89,0.6446027901830031,0.0,(),{'intercept_': 0.3711015516976494}
535,0.14669345520600602,-0.09063977679990964,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_drop,drop,89,0.6446027901830031,0.0,(),{'intercept_': 0.3617026528865776}
536,0.1465143658056926,-0.0009185908804683063,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_mcscript,mcscript,89,0.6446027901830031,0.0,(),{'intercept_': 0.3499413219330232}
537,0.15268935975532522,-0.01876214711456692,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_narrativeqa,narrativeqa,89,0.6446027901830031,0.0,(),{'intercept_': 0.33732731587422665}
538,0.09653696658863375,-0.2905786019030343,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_quoref,quoref,89,0.6446027901830031,0.0,(),{'intercept_': 0.37490111470693993}
539,0.13413733319287194,-0.002897869273499998,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.6446027901830031},except_socialiqa,socialiqa,89,0.6446027901830031,0.0,(),{'intercept_': 0.36367286559594253}
540,0.13287184552575843,0.11560796718432942,0.8415176556314921,0.809232323397411,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_cosmosqa,cosmosqa,90,0.18270293232414858,1.0,"('bleurt',)","{'bleurt': 0.03522140092983333, 'intercept_': 0.3711015516976494}"
541,0.13630553483871946,-0.013407434464784096,0.39849732008022115,0.3119647939097017,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_drop,drop,90,0.18270293232414858,1.0,"('bleurt',)","{'bleurt': 0.05051116052395405, 'intercept_': 0.3617026528865776}"
542,0.1312754688870325,0.10318652636534742,0.4663947897061521,0.45072385984914015,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_mcscript,mcscript,90,0.18270293232414858,2.0,"('bleurt', 'meteor')","{'bleurt': 0.061562893681791866, 'meteor': 0.001194982437017946, 'intercept_': 0.3499413219330232}"
543,0.13449312090085414,0.10264539165889974,0.5928942017962686,0.5951794460056168,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_narrativeqa,narrativeqa,90,0.18270293232414858,1.0,"('bleurt',)","{'bleurt': 0.050672246303453565, 'intercept_': 0.33732731587422665}"
544,0.07839944627114824,-0.04810262155578804,0.4375904653291332,0.3116808368523576,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_quoref,quoref,90,0.18270293232414858,1.0,"('bleurt',)","{'bleurt': 0.0552462341857556, 'intercept_': 0.37490111470693993}"
545,0.1105092513162646,0.17376102504786506,0.7870867497132115,0.7607226334224556,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.18270293232414858},except_socialiqa,socialiqa,90,0.18270293232414858,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.030357950482673354, 'hf_rouge1': 0.008692577784943159, 'meteor': 0.004858317441786624, 'intercept_': 0.36367286559594253}"
546,0.07879558808426429,0.47553832757414805,0.8337665580459653,0.7914848999461462,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_cosmosqa,cosmosqa,91,0.06629501364359511,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.10221742313367264, 'hf_rouge1': 0.04943279513789595, 'meteor': 0.038024007886043945, 'intercept_': 0.3711015516976494}"
547,0.10687712415170388,0.2053875705215642,0.5701364401341311,0.5231788920265966,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_drop,drop,91,0.06629501364359511,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.11998199902266349, 'meteor': 0.03891798967692719, 'hf_rouge1': 0.03830938428288258, 'intercept_': 0.3617026528865776}"
548,0.11352185929618364,0.22447100107877516,0.537471460019045,0.5216342343693928,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_mcscript,mcscript,91,0.06629501364359511,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.12592048116516133, 'meteor': 0.050343568781433645, 'hf_rouge1': 0.03395643839103652, 'intercept_': 0.3499413219330232}"
549,0.09718351943664147,0.35157963145516336,0.6696696769283136,0.6872580116567379,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_narrativeqa,narrativeqa,91,0.06629501364359511,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.12373529001753492, 'hf_rouge1': 0.03738579664254194, 'meteor': 0.03474270978976677, 'intercept_': 0.33732731587422665}"
550,0.048814854309461066,0.34740640137099454,0.6291262610603521,0.5095639260109156,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_quoref,quoref,91,0.06629501364359511,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.13013169406417707, 'meteor': 0.03445820039964569, 'hf_rouge1': 0.0319526258989195, 'intercept_': 0.37490111470693993}"
551,0.06365379710026743,0.5240828487976958,0.7769706508339284,0.7496813082264169,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.06629501364359511},except_socialiqa,socialiqa,91,0.06629501364359511,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.09477936901505653, 'hf_rouge1': 0.050241732620177185, 'meteor': 0.04869940933904708, 'intercept_': 0.36367286559594253}"
552,0.06558391984045955,0.5634748959930731,0.8338893884936727,0.7916791650216166,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_cosmosqa,cosmosqa,92,0.01961603492190602,7.0,"('bleurt', 'hf_rouge1', 'meteor', 'contextlength_word', 'questionlength_word', 'sari_question', 'recall')","{'bleurt': 0.1348317026310553, 'hf_rouge1': 0.06423516655226981, 'meteor': 0.055374787791155254, 'contextlength_word': 0.023896517701399576, 'questionlength_word': -0.004701436461774232, 'sari_question': -0.002474277684403885, 'recall': 0.0024524516288587884, 'intercept_': 0.3711015516976494}"
553,0.10105698965170778,0.24865923648039623,0.5907709751887766,0.5246442970235901,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_drop,drop,92,0.01961603492190602,8.0,"('bleurt', 'meteor', 'hf_rouge1', 'contextlength_word', 'questionnunique_words', 'recall', 'candidatelength_word', 'precision')","{'bleurt': 0.15152642658503232, 'meteor': 0.05743605239075807, 'hf_rouge1': 0.05385574843455452, 'contextlength_word': 0.03912172486892009, 'questionnunique_words': -0.010866728566618482, 'recall': 0.0005758711085352703, 'candidatelength_word': -0.0005109229046244992, 'precision': 0.00024340007200456603, 'intercept_': 0.3617026528865776}"
554,0.1145703738730052,0.2173080329494813,0.5298790615906759,0.5126961963579074,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_mcscript,mcscript,92,0.01961603492190602,6.0,"('bleurt', 'meteor', 'contextlength_char', 'hf_rouge1', 'recall', 'precision')","{'bleurt': 0.16372960905612252, 'meteor': 0.06500369746024572, 'contextlength_char': 0.04092668688109355, 'hf_rouge1': 0.01994975406177382, 'recall': 0.01836194585426375, 'precision': 0.01584461963188559, 'intercept_': 0.3499413219330232}"
555,0.08455475446433867,0.4358403012176464,0.673612751975998,0.6920920965506143,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_narrativeqa,narrativeqa,92,0.01961603492190602,7.0,"('bleurt', 'hf_rouge1', 'meteor', 'contextlength_word', 'questionnunique_words', 'referencenunique_words', 'candidatenunique_words')","{'bleurt': 0.1510323934262964, 'hf_rouge1': 0.058163283182813344, 'meteor': 0.05399761993431849, 'contextlength_word': 0.02870492415538962, 'questionnunique_words': -0.017613381080221664, 'referencenunique_words': -0.003531980191425861, 'candidatenunique_words': -0.0032706692444046345, 'intercept_': 0.33732731587422665}"
556,0.04980256171695358,0.3342019876619662,0.6572034189132807,0.5366670595356239,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_quoref,quoref,92,0.01961603492190602,10.0,"('bleurt', 'meteor', 'contextlength_word', 'hf_rouge1', 'candidatenunique_words', 'precision', 'recall', 'questionnunique_words', 'char_edit_score', 'fp')","{'bleurt': 0.1582070869431849, 'meteor': 0.054960337023314584, 'contextlength_word': 0.04743919357215835, 'hf_rouge1': 0.0370802109461545, 'candidatenunique_words': -0.010374528153247055, 'precision': 0.00930806722569944, 'recall': 0.004655076858689387, 'questionnunique_words': -0.004351254697862709, 'char_edit_score': 0.004226835797430766, 'fp': -0.001863075752824955, 'intercept_': 0.37490111470693993}"
557,0.05484257476703173,0.589961272748402,0.7756236012602729,0.7495865797390302,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.01961603492190602},except_socialiqa,socialiqa,92,0.01961603492190602,6.0,"('bleurt', 'meteor', 'hf_rouge1', 'contextlength_word', 'questionnunique_words', 'candidatenunique_words')","{'bleurt': 0.11919689168011813, 'meteor': 0.06946124927078179, 'hf_rouge1': 0.06806583859523849, 'contextlength_word': 0.02890106306830364, 'questionnunique_words': -0.021185877039833757, 'candidatenunique_words': -0.006381333773697325, 'intercept_': 0.36367286559594253}"
558,0.12982792013773312,0.1358682665050992,0.8430950612788033,0.8097581930394976,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.17778841627256367},except_cosmosqa,cosmosqa,93,0.17778841627256367,2.0,"('bleurt', 'hf_rouge1')","{'bleurt': 0.039235935773003314, 'hf_rouge1': 0.0016362995001441203, 'intercept_': 0.3711015516976494}"
559,0.13553534332200806,-0.00768119737602202,0.3984973200802212,0.3119647939097017,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.17778841627256367},except_drop,drop,93,0.17778841627256367,1.0,"('bleurt',)","{'bleurt': 0.055425676575538964, 'intercept_': 0.3617026528865776}"
560,0.13018371290328923,0.11064489984855141,0.47410740242009125,0.4574213856452151,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.17778841627256367},except_mcscript,mcscript,93,0.17778841627256367,2.0,"('bleurt', 'meteor')","{'bleurt': 0.06457045544424428, 'meteor': 0.004202885608656065, 'intercept_': 0.3499413219330232}"
561,0.13294521489237118,0.11297321051451992,0.5928942017962686,0.5951794460056168,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.17778841627256367},except_narrativeqa,narrativeqa,93,0.17778841627256367,1.0,"('bleurt',)","{'bleurt': 0.05558676235503848, 'intercept_': 0.33732731587422665}"
562,0.07713299581648231,-0.03117176164875346,0.43759046532913315,0.3116808368523576,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.17778841627256367},except_quoref,quoref,93,0.17778841627256367,1.0,"('bleurt',)","{'bleurt': 0.060160750237340486, 'intercept_': 0.37490111470693993}"
